"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1,688159854E1;1,164699998E-2;8,359000087E-3;-3,835099936E-2
1,689128531E1;1,164699998E-2;8,359000087E-3;-3,835099936E-2
1,690097132E1;-5,324000027E-3;8,349999785E-3;-2,435199916E-2
1,691065802E1;-5,324000027E-3;8,349999785E-3;-2,435199916E-2
1,692034556E1;6,713999901E-3;-6,719999947E-4;-2,835500054E-2
1,693003232E1;6,713999901E-3;-6,719999947E-4;-2,835500054E-2
1,693971832E1;2,737999894E-3;1,130899973E-2;-3,635700047E-2
1,694940513E1;2,737999894E-3;1,130899973E-2;-3,635700047E-2
1,695909266E1;-2,390000009E-4;1,128400024E-2;-3,635900095E-2
1,696877939E1;-2,390000009E-4;1,128400024E-2;-3,635900095E-2
1,697846539E1;-2,200000017E-4;-3,770000068E-3;-3,336099908E-2
1,698815212E1;-2,200000017E-4;-3,770000068E-3;-3,336099908E-2
1,699783966E1;-1,939999929E-4;-8,019999950E-4;-1,936299913E-2
1,700752644E1;-1,939999929E-4;-8,019999950E-4;-1,936299913E-2
1,701721237E1;2,828000113E-3;-5,838000216E-3;-4,336500168E-2
1,702689918E1;2,828000113E-3;-5,838000216E-3;-4,336500168E-2
1,703658674E1;-7,153999992E-3;-5,859000143E-3;-3,636600077E-2
1,704627347E1;-7,153999992E-3;-5,859000143E-3;-3,636600077E-2
1,705595939E1;-5,117000081E-3;1,142999972E-3;-3,336799890E-2
1,706564615E1;-5,117000081E-3;1,142999972E-3;-3,336799890E-2
1,707533368E1;6,717999931E-3;8,353999816E-3;-2,435499988E-2
1,708502044E1;6,717999931E-3;8,353999816E-3;-2,435499988E-2
1,709470636E1;2,533999970E-3;-5,667999852E-3;-2,634499967E-2
1,710439320E1;2,533999970E-3;-5,667999852E-3;-2,634499967E-2
1,711408073E1;-2,448000014E-3;-6,779999821E-4;-3,134600073E-2
1,712376741E1;-2,448000014E-3;-6,779999821E-4;-3,134600073E-2
1,713345341E1;-5,421000067E-3;-6,740000099E-4;-3,634800017E-2
1,714314016E1;-5,421000067E-3;-6,740000099E-4;-3,634800017E-2
1,715282769E1;4,403000232E-3;-3,679000074E-3;-2,833800018E-2
1,716251447E1;4,403000232E-3;-3,679000074E-3;-2,833800018E-2
1,717220039E1;4,403000232E-3;-3,679000074E-3;-2,833800018E-2
1,718188716E1;-5,859999917E-3;8,310999721E-3;-3,632400185E-2
1,719157471E1;-5,859999917E-3;8,310999721E-3;-3,632400185E-2
1,720126148E1;-7,826999761E-3;1,329000015E-2;-2,432700060E-2
1,721094747E1;-7,826999761E-3;1,329000015E-2;-2,432700060E-2
1,722063417E1;6,221000105E-3;-1,075599995E-2;-2,632999979E-2
1,723032170E1;6,221000105E-3;-1,075599995E-2;-2,632999979E-2
1,724000847E1;-7,379999734E-4;-8,767999709E-3;-4,033299908E-2
1,724969442E1;-7,379999734E-4;-8,767999709E-3;-4,033299908E-2
1,725938119E1;-7,029999979E-4;8,229999803E-3;-1,733499952E-2
1,726906874E1;-7,029999979E-4;8,229999803E-3;-1,733499952E-2
1,727875543E1;4,124000203E-3;1,210000017E-3;-2,432600036E-2
1,728844141E1;4,124000203E-3;1,210000017E-3;-2,432600036E-2
1,729812818E1;2,151000081E-3;-5,809000228E-3;-2,632799931E-2
1,730781566E1;2,151000081E-3;-5,809000228E-3;-2,632799931E-2
1,731750236E1;-5,611999892E-3;1,194000011E-3;-2,834000066E-2
1,732718834E1;-5,611999892E-3;1,194000011E-3;-2,834000066E-2
1,733687511E1;-2,571000019E-3;-8,009999874E-4;-3,334200010E-2
1,734656269E1;-2,571000019E-3;-8,009999874E-4;-3,334200010E-2
1,735624938E1;2,057000063E-3;-5,795999896E-3;-1,932200044E-2
1,736593548E1;2,057000063E-3;-5,795999896E-3;-1,932200044E-2
1,737562217E1;-9,110000101E-4;-8,790999651E-3;-3,332399949E-2
1,738530981E1;-9,110000101E-4;-8,790999651E-3;-3,332399949E-2
1,739499651E1;-9,665000252E-3;8,031000383E-3;-3,634100035E-2
1,740468252E1;-9,665000252E-3;8,031000383E-3;-3,634100035E-2
1,741436921E1;-2,613000106E-3;1,031000051E-3;-2,434399910E-2
1,742405684E1;-2,613000106E-3;1,031000051E-3;-2,434399910E-2
1,743374361E1;1,144700032E-2;3,039000090E-3;-3,134699911E-2
1,744342953E1;1,144700032E-2;3,039000090E-3;-3,134699911E-2
1,745311630E1;4,474999849E-3;-3,965999931E-3;-1,734899916E-2
1,746280386E1;4,474999849E-3;-3,965999931E-3;-1,734899916E-2
1,747249063E1;4,474999849E-3;-3,965999931E-3;-1,734899916E-2
1,748217665E1;-5,477999803E-3;-9,699999937E-4;-3,335100040E-2
1,749186333E1;-5,477999803E-3;-9,699999937E-4;-3,335100040E-2
1,750155087E1;2,557999920E-3;1,030000043E-3;-3,135300055E-2
1,751123764E1;2,557999920E-3;1,030000043E-3;-3,135300055E-2
1,752092364E1;-2,618999919E-3;1,030000043E-3;-2,834299952E-2
1,753061038E1;-2,618999919E-3;1,030000043E-3;-2,834299952E-2
1,754029792E1;-5,859999801E-4;8,026000112E-3;-3,134600073E-2
1,754998472E1;-5,859999801E-4;8,026000112E-3;-3,134600073E-2
1,755967065E1;2,451000037E-3;8,018000051E-3;-3,634800017E-2
1,756935744E1;2,451000037E-3;8,018000051E-3;-3,634800017E-2
1,757904497E1;-7,521000225E-3;2,986999927E-3;-2,834999934E-2
1,758873178E1;-7,521000225E-3;2,986999927E-3;-2,834999934E-2
1,759841770E1;6,519999821E-3;-1,104700007E-2;-2,635299973E-2
1,760810450E1;6,519999821E-3;-1,104700007E-2;-2,635299973E-2
1,761779204E1;-2,242000075E-3;-4,058000166E-3;-3,336599842E-2
1,762747881E1;-2,242000075E-3;-4,058000166E-3;-3,336599842E-2
1,763716481E1;-2,079999977E-4;5,733000115E-3;-3,337199986E-2
1,764685150E1;-2,079999977E-4;5,733000115E-3;-3,337199986E-2
1,765653904E1;-1,729999931E-4;-6,281999871E-3;-3,137499839E-2
1,766622579E1;-1,729999931E-4;-6,281999871E-3;-3,137499839E-2
1,767591171E1;4,858000204E-3;-6,281999871E-3;-3,837599978E-2
1,768559848E1;4,858000204E-3;-6,281999871E-3;-3,837599978E-2
1,769528594E1;2,881000051E-3;2,727000043E-3;-3,837699816E-2
1,770497279E1;2,881000051E-3;2,727000043E-3;-3,837699816E-2
1,771465871E1;2,896999940E-3;-4,267999902E-3;-3,137800097E-2
1,772434548E1;2,896999940E-3;-4,267999902E-3;-3,137800097E-2
1,773403302E1;-9,088999592E-3;9,500000160E-4;-2,137400024E-2
1,774371978E1;-9,088999592E-3;9,500000160E-4;-2,137400024E-2
1,775340578E1;-5,055999849E-3;9,590000263E-4;-2,437599935E-2
1,776309255E1;-5,055999849E-3;9,590000263E-4;-2,437599935E-2
1,777278008E1;-1,400000019E-5;-6,033999845E-3;-3,337800130E-2
1,778246683E1;-1,400000019E-5;-6,033999845E-3;-3,337800130E-2
1,779215275E1;-1,400000019E-5;-6,033999845E-3;-3,337800130E-2
1,780183953E1;3,058000002E-3;2,989999950E-3;-2,838099934E-2
1,781152708E1;3,058000002E-3;2,989999950E-3;-2,838099934E-2
1,782121385E1;-1,907999977E-3;1,100900024E-2;-2,138200030E-2
1,783089986E1;-1,907999977E-3;1,100900024E-2;-2,138200030E-2
1,784058656E1;4,914000165E-3;8,200000040E-3;-3,136900067E-2
1,785027416E1;4,914000165E-3;8,200000040E-3;-3,136900067E-2
1,785996085E1;2,932999982E-3;7,961999625E-3;-3,137499839E-2
1,786964683E1;2,932999982E-3;7,961999625E-3;-3,137499839E-2
1,787933360E1;-2,047999995E-3;-4,069999792E-3;-2,637699991E-2
1,788902111E1;-2,047999995E-3;-4,069999792E-3;-2,637699991E-2
1,789870788E1;6,965000182E-3;5,886999890E-3;-3,137800097E-2
1,790839378E1;6,965000182E-3;5,886999890E-3;-3,137800097E-2
1,791808047E1;2,971000038E-3;-1,152000041E-3;-2,438000031E-2
1,792776811E1;2,971000038E-3;-1,152000041E-3;-2,438000031E-2
1,793745488E1;-7,232999895E-3;8,130000206E-4;-2,636899985E-2
1,794714092E1;-7,232999895E-3;8,130000206E-4;-2,636899985E-2
1,795682762E1;2,788000042E-3;-1,205999986E-3;-2,137099952E-2
1,796651524E1;2,788000042E-3;-1,205999986E-3;-2,137099952E-2
1,797620193E1;-5,400000140E-3;-9,223000146E-3;-1,736100018E-2
1,798588792E1;-5,400000140E-3;-9,223000146E-3;-1,736100018E-2
1,799557461E1;-1,237700041E-2;2,768999897E-3;-3,336299956E-2
1,800526222E1;-1,237700041E-2;2,768999897E-3;-3,336299956E-2
1,801494892E1;-7,329000160E-3;5,756999832E-3;-2,136499994E-2
1,802463490E1;-7,329000160E-3;5,756999832E-3;-2,136499994E-2
1,803432159E1;-2,269000048E-3;-9,263999760E-3;-2,636899985E-2
1,804400918E1;-2,269000048E-3;-9,263999760E-3;-2,636899985E-2
1,805369588E1;-2,090000053E-4;2,733000088E-3;-2,637200058E-2
1,806338192E1;-2,090000053E-4;2,733000088E-3;-2,637200058E-2
1,807306869E1;-5,148000084E-3;2,737999894E-3;-2,637599967E-2
1,808275621E1;-5,148000084E-3;2,737999894E-3;-2,637599967E-2
1,809244298E1;-5,148000084E-3;2,737999894E-3;-2,637599967E-2
1,810212891E1;-1,174900029E-2;-4,279000219E-3;-2,839699946E-2
1,811181568E1;-1,174900029E-2;-4,279000219E-3;-2,839699946E-2
1,812150322E1;-4,860999994E-3;-1,278999960E-3;-2,439199947E-2
1,813118996E1;-4,860999994E-3;-1,278999960E-3;-2,439199947E-2
1,814087596E1;2,816000022E-3;7,722999901E-3;-2,637399919E-2
1,815056266E1;2,816000022E-3;7,722999901E-3;-2,637399919E-2
1,816025028E1;1,059999995E-4;-4,277000204E-3;-3,638999909E-2
1,816993697E1;1,059999995E-4;-4,277000204E-3;-3,638999909E-2
1,817962297E1;-1,404999988E-3;-1,489000046E-3;-1,742099971E-2
1,818930976E1;-1,404999988E-3;-1,489000046E-3;-1,742099971E-2
1,819899730E1;3,252000082E-3;2,506999997E-3;-2,640200034E-2
1,820868409E1;3,252000082E-3;2,506999997E-3;-2,640200034E-2
1,821837001E1;2,893999917E-3;2,497999929E-3;-3,338300064E-2
1,822805676E1;2,893999917E-3;2,497999929E-3;-3,338300064E-2
1,823774430E1;-8,643999696E-3;2,770000137E-4;-2,441300079E-2
1,824743109E1;-8,643999696E-3;2,770000137E-4;-2,441300079E-2
1,825711708E1;8,350000135E-4;2,263000002E-3;-2,643899992E-2
1,826680387E1;8,350000135E-4;2,263000002E-3;-2,643899992E-2
1,827649141E1;7,693000138E-3;2,464999910E-3;-2,442700043E-2
1,828617818E1;7,693000138E-3;2,464999910E-3;-2,442700043E-2
1,829586410E1;-1,682000002E-3;-9,344000369E-3;-3,640300035E-2
1,830555085E1;-1,682000002E-3;-9,344000369E-3;-3,640300035E-2
1,831523831E1;3,530000104E-4;-1,548000029E-3;-3,840899840E-2
1,832492516E1;3,530000104E-4;-1,548000029E-3;-3,840899840E-2
1,833461108E1;-1,403999981E-3;-4,544000141E-3;-1,242200006E-2
1,834429795E1;-1,403999981E-3;-4,544000141E-3;-1,242200006E-2
1,835398541E1;8,420000086E-4;7,466999814E-3;-3,143500164E-2
1,836367221E1;8,420000086E-4;7,466999814E-3;-3,143500164E-2
1,837335821E1;-4,323000088E-3;5,681999959E-3;-3,342099860E-2
1,838304499E1;-4,323000088E-3;5,681999959E-3;-3,342099860E-2
1,839273253E1;5,508999806E-3;-1,331000007E-3;-3,341199830E-2
1,840241929E1;5,508999806E-3;-1,331000007E-3;-3,341199830E-2
1,841210529E1;5,508999806E-3;-1,331000007E-3;-3,341199830E-2
1,842179201E1;-8,435999975E-3;9,810000192E-4;-2,840800025E-2
1,843147963E1;-8,435999975E-3;9,810000192E-4;-2,840800025E-2
1,844116632E1;7,617000025E-3;-4,013000056E-3;-3,341099992E-2
1,845085232E1;7,617000025E-3;-4,013000056E-3;-3,341099992E-2
1,846053909E1;-1,351000043E-3;-1,011000015E-3;-3,141300008E-2
1,847022662E1;-1,351000043E-3;-1,011000015E-3;-3,141300008E-2
1,847991339E1;3,470999887E-3;7,992999628E-3;-3,140300140E-2
1,848959932E1;3,470999887E-3;7,992999628E-3;-3,140300140E-2
1,849928609E1;1,070000045E-2;-1,226000022E-3;-2,641999908E-2
1,850897363E1;1,070000045E-2;-1,226000022E-3;-2,641999908E-2
1,851866032E1;-6,087000016E-3;2,762000076E-3;-3,343199939E-2
1,852834639E1;-6,087000016E-3;2,762000076E-3;-3,343199939E-2
1,853803316E1;9,369999752E-4;-1,242000028E-3;-3,143399954E-2
1,854772068E1;9,369999752E-4;-1,242000028E-3;-3,143399954E-2
1,855740745E1;-6,039000116E-3;5,965000018E-3;-1,943000033E-2
1,856709337E1;-6,039000116E-3;5,965000018E-3;-1,943000033E-2
1,857678014E1;-8,008000441E-3;-4,052999895E-3;-3,643200174E-2
1,858646767E1;-8,008000441E-3;-4,052999895E-3;-3,643200174E-2
1,859615444E1;1,248999964E-3;5,946999881E-3;-2,844600007E-2
1,860584046E1;1,248999964E-3;5,946999881E-3;-2,844600007E-2
1,861552715E1;4,292000085E-3;5,925000180E-3;-3,844900057E-2
1,862521477E1;4,292000085E-3;5,925000180E-3;-3,844900057E-2
1,863490146E1;-5,884000100E-3;-8,960000123E-4;-3,843500093E-2
1,864458749E1;-5,884000100E-3;-8,960000123E-4;-3,843500093E-2
1,865427419E1;-3,847999964E-3;5,874000024E-3;-2,844199911E-2
1,866396180E1;-3,847999964E-3;5,874000024E-3;-2,844199911E-2
1,867364856E1;-5,805000197E-3;2,839999972E-3;-1,744600013E-2
1,868333454E1;-5,805000197E-3;2,839999972E-3;-1,744600013E-2
1,869302131E1;-9,599999757E-4;2,802999923E-3;-2,643799968E-2
1,870270885E1;-9,599999757E-4;2,802999923E-3;-2,643799968E-2
1,871239562E1;-9,599999757E-4;2,802999923E-3;-2,643799968E-2
1,872208154E1;6,109999958E-3;5,758000072E-3;-1,744299941E-2
1,873176832E1;6,109999958E-3;5,758000072E-3;-1,744299941E-2
1,874145586E1;4,554000217E-3;5,497999955E-3;-2,447300032E-2
1,875114261E1;4,554000217E-3;5,497999955E-3;-2,447300032E-2
1,876082861E1;-6,249999860E-4;1,444999967E-2;-2,446400002E-2
1,877051538E1;-6,249999860E-4;1,444999967E-2;-2,446400002E-2
1,878020292E1;7,980999537E-3;-6,421000231E-3;-2,143999934E-2
1,878988969E1;7,980999537E-3;-6,421000231E-3;-2,143999934E-2
1,879957561E1;1,191999996E-3;-4,478000104E-3;-3,145299852E-2
1,880926239E1;1,191999996E-3;-4,478000104E-3;-3,145299852E-2
1,881894993E1;-5,594000220E-3;-4,519999959E-3;-1,746499911E-2
1,882863669E1;-5,594000220E-3;-4,519999959E-3;-1,746499911E-2
1,883832269E1;1,300999988E-2;6,559999892E-4;-2,843900025E-2
1,884800944E1;1,300999988E-2;6,559999892E-4;-2,843900025E-2
1,885769698E1;-1,415999955E-3;7,840000093E-3;-2,841199934E-2
1,886738375E1;-1,415999955E-3;7,840000093E-3;-2,841199934E-2
1,887706968E1;-1,215000055E-3;-4,195000045E-3;-2,142399922E-2
1,888675644E1;-1,215000055E-3;-4,195000045E-3;-2,142399922E-2
1,889644398E1;-8,000999689E-3;5,820000079E-4;-2,844100073E-2
1,890613074E1;-8,000999689E-3;5,820000079E-4;-2,844100073E-2
1,891581674E1;-1,187999966E-3;2,765000099E-3;-2,142599970E-2
1,892550353E1;-1,187999966E-3;2,765000099E-3;-2,142599970E-2
1,893519099E1;6,259999936E-4;7,379999734E-4;-3,141700104E-2
1,894487783E1;6,259999936E-4;7,379999734E-4;-3,141700104E-2
1,895456376E1;8,529999759E-4;-4,495000001E-3;-2,443500049E-2
1,896425051E1;8,529999759E-4;-4,495000001E-3;-2,443500049E-2
1,897393812E1;-4,122000188E-3;2,498999937E-3;-2,443600073E-2
1,898362485E1;-4,122000188E-3;2,498999937E-3;-2,443600073E-2
1,899331085E1;3,697999986E-3;-6,312000100E-3;-3,342200071E-2
1,900299760E1;3,697999986E-3;-6,312000100E-3;-3,342200071E-2
1,901268514E1;3,697999986E-3;-6,312000100E-3;-3,342200071E-2
1,902237192E1;4,056000151E-3;-4,306000192E-3;-3,644200042E-2
1,903205792E1;4,056000151E-3;-4,306000192E-3;-3,644200042E-2
1,904174461E1;-1,093500014E-2;1,270299964E-2;-2,144099958E-2
1,905143221E1;-1,093500014E-2;1,270299964E-2;-2,144099958E-2
1,906111898E1;-1,318000024E-3;8,939999971E-4;-2,141599916E-2
1,907080490E1;-1,318000024E-3;8,939999971E-4;-2,141599916E-2
1,908049166E1;1,271499973E-2;7,891000248E-3;-2,841800079E-2
1,909017919E1;1,271499973E-2;7,891000248E-3;-2,841800079E-2
1,909986596E1;1,114000008E-2;-1,334000030E-3;-3,644699976E-2
1,910955195E1;1,114000008E-2;-1,334000030E-3;-3,644699976E-2
1,911923864E1;-3,869999899E-3;-1,567000058E-3;-2,845099941E-2
1,912892624E1;-3,869999899E-3;-1,567000058E-3;-2,845099941E-2
1,913861301E1;2,471699938E-2;7,629000116E-3;-2,442499995E-2
1,914829895E1;2,471699938E-2;7,629000116E-3;-2,442499995E-2
1,915798572E1;-4,534999840E-3;2,815000014E-3;-2,640699968E-2
1,916767323E1;-4,534999840E-3;2,815000014E-3;-2,640699968E-2
1,917736000E1;8,510000189E-4;-1,415999955E-3;-2,643300034E-2
1,918704601E1;8,510000189E-4;-1,415999955E-3;-2,643300034E-2
1,919673278E1;-1,376000000E-3;-9,225999936E-3;-2,141599916E-2
1,920642032E1;-1,376000000E-3;-9,225999936E-3;-2,141599916E-2
1,921610709E1;-8,601999842E-3;1,097500045E-2;-3,139999881E-2
1,922579308E1;-8,601999842E-3;1,097500045E-2;-3,139999881E-2
1,923547977E1;-1,159700006E-2;7,961000316E-3;-3,840000182E-2
1,924516739E1;-1,159700006E-2;7,961000316E-3;-3,840000182E-2
1,925485408E1;-1,364000025E-3;2,922999905E-3;-2,841299959E-2
1,926454010E1;-1,364000025E-3;2,922999905E-3;-2,841299959E-2
1,927422679E1;-4,538999870E-3;-4,104999825E-3;-2,840499952E-2
1,928391441E1;-4,538999870E-3;-4,104999825E-3;-2,840499952E-2
1,929360118E1;-1,713000005E-3;1,086699963E-2;-2,839599922E-2
1,930328716E1;-1,713000005E-3;1,086699963E-2;-2,839599922E-2
1,931297393E1;-1,471000025E-3;7,819999941E-3;-2,441000007E-2
1,932266143E1;-1,471000025E-3;7,819999941E-3;-2,441000007E-2
1,933234820E1;-1,471000025E-3;7,819999941E-3;-2,441000007E-2
1,934203413E1;-1,412000041E-3;7,559999940E-4;-2,641499974E-2
1,935172093E1;-1,412000041E-3;7,559999940E-4;-2,641499974E-2
1,936140847E1;4,170000029E-4;7,040000055E-4;-2,840700001E-2
1,937109526E1;4,170000029E-4;7,040000055E-4;-2,840700001E-2
1,938078126E1;-4,548000172E-3;-1,341999974E-3;-3,141000122E-2
1,939046804E1;-4,548000172E-3;-1,341999974E-3;-3,141000122E-2
1,940015558E1;-1,716000028E-3;-1,383999945E-3;-2,440200001E-2
1,940984233E1;-1,716000028E-3;-1,383999945E-3;-2,440200001E-2
1,941952826E1;1,199999970E-4;-4,406000022E-3;-3,639400005E-2
1,942921514E1;1,199999970E-4;-4,406000022E-3;-3,639400005E-2
1,943890268E1;1,016000006E-2;2,583000110E-3;-3,839600086E-2
1,944858944E1;1,016000006E-2;2,583000110E-3;-3,839600086E-2
1,945827537E1;-6,618000101E-3;-1,440000022E-3;-1,240800042E-2
1,946796216E1;-6,618000101E-3;-1,440000022E-3;-1,240800042E-2
1,947764970E1;-4,794999957E-3;-4,251000006E-3;-3,639499843E-2
1,948733647E1;-4,794999957E-3;-4,251000006E-3;-3,639499843E-2
1,949702247E1;-8,755000308E-3;-6,246999837E-3;-3,139600158E-2
1,950670922E1;-8,755000308E-3;-6,246999837E-3;-3,139600158E-2
1,951639676E1;3,294999944E-3;-1,241000020E-3;-2,139900066E-2
1,952608352E1;3,294999944E-3;-1,241000020E-3;-2,139900066E-2
1,953576952E1;-8,658999577E-3;2,776999958E-3;-3,140100092E-2
1,954545628E1;-8,658999577E-3;2,776999958E-3;-3,140100092E-2
1,955514374E1;1,039700024E-2;-6,223000120E-3;-3,640399873E-2
1,956483057E1;1,039700024E-2;-6,223000120E-3;-3,640399873E-2
1,957451642E1;3,432000056E-3;-4,199999850E-3;-3,340499848E-2
1,958420325E1;3,432000056E-3;-4,199999850E-3;-3,340499848E-2
1,959389079E1;5,460000131E-3;-4,379000049E-3;-2,141099982E-2
1,960357758E1;5,460000131E-3;-4,379000049E-3;-2,141099982E-2
1,961326358E1;-4,526999779E-3;6,409999914E-4;-1,441099960E-2
1,962295037E1;-4,526999779E-3;6,409999914E-4;-1,441099960E-2
1,963263791E1;-4,526999779E-3;6,409999914E-4;-1,441099960E-2
1,964232467E1;3,526000073E-3;6,649999996E-4;-2,841299959E-2
1,965201066E1;3,526000073E-3;6,649999996E-4;-2,841299959E-2
1,966169743E1;5,380000221E-4;-4,321000073E-3;-3,141399845E-2
1,967138497E1;5,380000221E-4;-4,321000073E-3;-3,141399845E-2
1,968107174E1;-6,448999979E-3;5,698000081E-3;-2,641399950E-2
1,969075764E1;-6,448999979E-3;5,698000081E-3;-2,641399950E-2
1,970044441E1;7,581999991E-3;-1,285000006E-3;-2,841500007E-2
1,971013195E1;7,581999991E-3;-1,285000006E-3;-2,841500007E-2
1,971981872E1;7,596999872E-3;-4,267999902E-3;-3,141599894E-2
1,972950471E1;7,596999872E-3;-4,267999902E-3;-3,141599894E-2
1,973919148E1;-1,403999981E-3;7,450000267E-4;-2,841500007E-2
1,974887903E1;-1,403999981E-3;7,450000267E-4;-2,841500007E-2
1,975856580E1;-4,401000217E-3;-9,244999848E-3;-2,441499941E-2
1,976825178E1;-4,401000217E-3;-9,244999848E-3;-2,441499941E-2
1,977793855E1;-1,386999968E-3;-4,009999800E-3;-2,441100031E-2
1,978762610E1;-1,386999968E-3;-4,009999800E-3;-2,441100031E-2
1,979731287E1;5,425999872E-3;8,032999933E-3;-3,339999914E-2
1,980699878E1;5,425999872E-3;8,032999933E-3;-3,339999914E-2
1,981668555E1;5,429999903E-3;-9,529999807E-4;-2,840000018E-2
1,982637317E1;5,429999903E-3;-9,529999807E-4;-2,840000018E-2
1,983605994E1;-6,364999805E-3;-9,389999905E-4;-1,940999925E-2
1,984574584E1;-6,364999805E-3;-9,389999905E-4;-1,940999925E-2
1,985543253E1;-1,346000005E-3;1,082999981E-3;-2,141099982E-2
1,986512015E1;-1,346000005E-3;1,082999981E-3;-2,141099982E-2
1,987480684E1;-6,531999912E-3;8,310999721E-3;-3,139600158E-2
1,988449292E1;-6,531999912E-3;8,310999721E-3;-3,139600158E-2
1,989417968E1;-4,503000062E-3;-5,694999825E-3;-3,339700028E-2
1,990386724E1;-4,503000062E-3;-5,694999825E-3;-3,339700028E-2
1,991355401E1;-6,463000085E-3;-5,679000169E-3;-2,439899929E-2
1,992324000E1;-6,463000085E-3;-5,679000169E-3;-2,439899929E-2
1,993292677E1;5,582000129E-3;3,335000016E-3;-3,640199825E-2
1,994261432E1;5,582000129E-3;3,335000016E-3;-3,640199825E-2
1,995230109E1;5,582000129E-3;3,335000016E-3;-3,640199825E-2
1,996198702E1;5,634999834E-3;1,332000014E-3;-2,840399928E-2
1,997167378E1;5,634999834E-3;1,332000014E-3;-2,840399928E-2
1,998136140E1;6,500000018E-4;-8,669000119E-3;-2,840499952E-2
1,999104818E1;6,500000018E-4;-8,669000119E-3;-2,840499952E-2
2,000073410E1;-4,126999993E-3;-8,654000238E-3;-2,141699940E-2
2,001042088E1;-4,126999993E-3;-8,654000238E-3;-2,141699940E-2
2,002010842E1;-1,096999971E-3;-5,611999892E-3;-3,141700104E-2
2,002979518E1;-1,096999971E-3;-5,611999892E-3;-3,141700104E-2
2,003948118E1;7,720999885E-3;-5,574999843E-3;-2,640699968E-2
2,004916793E1;7,720999885E-3;-5,574999843E-3;-2,640699968E-2
2,005885547E1;-1,478999970E-3;-1,053099986E-2;-2,439500019E-2
2,006854226E1;-1,478999970E-3;-1,053099986E-2;-2,439500019E-2
2,007822826E1;7,389999810E-4;8,526000194E-3;-2,640499920E-2
2,008791501E1;7,389999810E-4;8,526000194E-3;-2,640499920E-2
2,009760255E1;3,751999931E-3;1,558999997E-3;-3,140600026E-2
2,010728932E1;3,751999931E-3;1,558999997E-3;-3,140600026E-2
2,011697532E1;5,555000156E-3;1,596000046E-3;-1,939399913E-2
2,012666200E1;5,555000156E-3;1,596000046E-3;-1,939399913E-2
2,013634961E1;3,550000023E-3;-3,382999916E-3;-2,439299971E-2
2,014603639E1;3,550000023E-3;-3,382999916E-3;-2,439299971E-2
2,015572224E1;5,469999742E-4;3,650000086E-3;-3,139200062E-2
2,016540908E1;5,469999742E-4;3,650000086E-3;-3,139200062E-2
2,017509662E1;5,450000172E-4;6,674999837E-3;-2,639199980E-2
2,018478337E1;5,450000172E-4;6,674999837E-3;-2,639199980E-2
2,019446929E1;1,054100040E-2;-5,326999817E-3;-2,639199980E-2
2,020415613E1;1,054100040E-2;-5,326999817E-3;-2,639199980E-2
2,021384367E1;5,200000014E-4;-8,320000023E-3;-3,139000013E-2
2,022353043E1;5,200000014E-4;-8,320000023E-3;-3,139000013E-2
2,023321643E1;-4,497000016E-3;-3,296999959E-3;-2,138900012E-2
2,024290316E1;-4,497000016E-3;-3,296999959E-3;-2,138900012E-2
2,025259070E1;-4,497000016E-3;-3,296999959E-3;-2,138900012E-2
2,026227746E1;-1,472000033E-3;-2,629999944E-4;-3,338899836E-2
2,027196348E1;-1,472000033E-3;-2,629999944E-4;-3,338899836E-2
2,028165025E1;-8,469000459E-3;8,758000098E-3;-3,638900071E-2
2,029133769E1;-8,469000459E-3;8,758000098E-3;-3,638900071E-2
2,030102446E1;5,489999894E-4;-3,235999960E-3;-2,638999932E-2
2,031071037E1;5,489999894E-4;-3,235999960E-3;-2,638999932E-2
2,032039722E1;-4,635000136E-3;-2,160000004E-4;-2,837900072E-2
2,033008476E1;-4,635000136E-3;-2,160000004E-4;-2,837900072E-2
2,033977153E1;1,018199977E-2;1,178899966E-2;-2,637000009E-2
2,034945745E1;1,018199977E-2;1,178899966E-2;-2,637000009E-2
2,035914422E1;-8,813999593E-3;1,377100032E-2;-2,637000009E-2
2,036883182E1;-8,813999593E-3;1,377100032E-2;-2,637000009E-2
2,037851851E1;0,000000000E0;-2,709999972E-4;-2,636099979E-2
2,038820453E1;0,000000000E0;-2,709999972E-4;-2,636099979E-2
